Dust2,Inferno,Vertigo,Overpass,Nuke,Mirage,Train,Default,Cache,Cobblestone,team_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Problem!
0.5714285714285714,0.2,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,catman
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team1
1.0,0.25,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Fighting 4 Freedom
0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.5,0.25,YETTI
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Bring It On
1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2,0.5714285714285714,CHAOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estanbul
0.5,0.2,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,tomorrow will be better
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team Toxic
0.0,0.4,0.0,0.4,0.0,0.36363636363636365,0.75,0.0,1.0,0.6,Reason
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omnius
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darks1d3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,o9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BuzzKill
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off The Grid
0.5714285714285714,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,Ignis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamedock
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haschpsykos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RedFear.wild
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team ROTW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tainted Black
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyrgyzstan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAKEMiSTAKE
0.16666666666666666,0.7083333333333334,0.0,0.5714285714285714,0.2,0.4594594594594595,0.3333333333333333,0.0,0.6363636363636364,0.0,madlikewizards
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSGM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GD
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,merry
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Digital Warfare
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beastm0de
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AKARA
0.6,0.47619047619047616,1.0,1.0,0.1875,0.29411764705882354,0.4,0.0,0.3333333333333333,0.0,MC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aviato
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pyrsos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GODLIKE
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Keyd fe
0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,beGenius
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No2B
0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,Granit
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,blitz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Von Steuben
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L'arrosoir
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SODMG
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Baecon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divine Soldiers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my friends
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cemoxic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pub Masters
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hatersg0nnahate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fearow
0.5,0.6,0.0,0.36363636363636365,0.6666666666666666,0.6,0.3333333333333333,0.0,0.47058823529411764,0.0,Vireo.pro
0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,Squirtle Squad
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,TzatzikiKlubben
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DarkSpawn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Authority
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enigma
0.8,0.5227272727272727,0.25,0.5961538461538461,0.6829268292682927,0.5,0.6,0.0,0.48717948717948717,0.25,Swole Patrol
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXILE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZePugGodZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flex Tape
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G
0.0,0.375,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,Bajini Puleni
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEAMPLAY
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Kungar
0.5512820512820513,0.5436241610738255,0.5454545454545454,0.5546218487394958,0.41935483870967744,0.5375,0.6120218579234973,0.0,0.5301204819277109,0.6666666666666666,AGO
0.0,0.8333333333333334,0.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.6,0.0,STREAMLINE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ex-Nitrious
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zettai
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERTEAM
0.5,0.6428571428571429,0.0,0.5,0.5,0.25,0.625,0.0,0.5,0.0,Freedom 35
0.5072463768115942,0.34782608695652173,0.47368421052631576,0.5,0.4583333333333333,0.5370370370370371,0.41509433962264153,0.0,0.5555555555555556,0.0,Winstrike
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MorningStars
0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.0,0.0,Sinister5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MISO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deprEST
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BATTLETOADS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pizza Delivery
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mixtim
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-RIVALS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soul Breaker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equinox
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Big Rods
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAR
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levitate
1.0,0.42857142857142855,0.0,0.0,0.0,0.6875,0.0,0.0,0.42857142857142855,0.2222222222222222,Arcade
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,weneeddollars
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,HWML
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TBA
0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.14285714285714285,0.7142857142857143,0.0,0.5,0.0,ROAR
0.5625,0.5147058823529411,0.8571428571428571,0.5294117647058824,0.36363636363636365,0.5572519083969466,0.47959183673469385,0.0,0.5,0.41935483870967744,GODSENT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,ex-Morior Invictus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miscreant
0.3333333333333333,0.0,0.0,0.4,0.5,0.4166666666666667,0.5,0.0,0.0,0.2,Risky
0.0,0.5,0.0,0.5,0.5,0.5,0.6666666666666666,0.0,0.7142857142857143,0.23076923076923078,Empire
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AOAO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAN Lords
0.6,0.0,0.0,1.0,0.8,0.5714285714285714,0.25,0.0,0.0,0.0,Zone
0.0,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.0,0.0,Comanche
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,Acapella
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fraggerz
0.4444444444444444,0.6428571428571429,0.0,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.4444444444444444,0.0,0.0,0.0,Wisla Krakow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grey
0.75,0.3333333333333333,0.0,0.2727272727272727,0.35714285714285715,0.5,0.5454545454545454,0.0,0.5263157894736842,0.375,Alpha
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SHIFT.WHITE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fraternitas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Duffle Bag Men
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIG
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NewliFe
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TradeMarc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ive troller
0.5,0.2857142857142857,0.0,0.3333333333333333,0.25,0.0,1.0,0.0,0.0,0.0,Demolition Crew
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-RSG
0.0,0.3076923076923077,0.0,0.0,0.0,0.14285714285714285,0.5454545454545454,0.0,0.2857142857142857,0.0,TEAM5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hala Ares
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good Fellas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,famous5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colorado State University
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roki
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stay Frosty
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nobodys
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YellowTeeth
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e3t9n
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aimers Alive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AllTheRage
0.0,0.21739130434782608,0.0,0.5333333333333333,0.2727272727272727,0.48,0.2,0.0,0.5384615384615384,0.16666666666666666,C4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,First Picks
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vainox
0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.2,Spotnet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Eternal Hunters
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENCHANT POISON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portal X
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SkitLite Academy
0.6176470588235294,0.5116279069767442,0.4666666666666667,0.5301204819277109,0.5641025641025641,0.5111111111111111,0.6627906976744186,0.0,0.559322033898305,0.0,HAVU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kheegui
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XI
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LLG
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINQ
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mentality
0.0,0.2727272727272727,0.0,0.2,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.5714285714285714,Masterminds
0.0,0.0,0.0,1.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,Rysix
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEFY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavsrieN
0.3,0.4523809523809524,0.0,0.36666666666666664,0.4444444444444444,0.4642857142857143,0.4927536231884058,0.0,0.24324324324324326,0.49019607843137253,Splyce
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio Meat Wagon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XtoD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambulance
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ex-Caladrius
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KR0NIKZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HealthPoint
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grand Old Party Supporters
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Made in Karachi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EVILNINE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SinnerS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elixir
0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24BHB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2FAST2FURIOUS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scotty's Scooter
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,RMU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nova Academy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TankPauk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netrunners
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIXELBANDITS
0.30357142857142855,0.3464566929133858,0.35,0.3787878787878788,0.5508474576271186,0.5047169811320755,0.455026455026455,0.0,0.4380952380952381,0.5887850467289719,Virtus.pro
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Snabbabrillor
1.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.75,0.0,Evilvice
0.375,0.5230769230769231,0.0,0.5,1.0,0.5285714285714286,0.7272727272727273,0.0,0.6382978723404256,0.5789473684210527,Flash
0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,Camel Riders
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Respawn Ninja Black
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GNSL
0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5714285714285714,1.0,aimclub
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SHIPACHI
0.5,0.7142857142857143,1.0,0.125,0.2857142857142857,0.36363636363636365,0.6666666666666666,0.0,0.4,0.5,Pompa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juicey
0.5263157894736842,0.5,0.0,0.4642857142857143,0.42857142857142855,0.2727272727272727,0.5517241379310345,0.0,0.5555555555555556,0.48,iGame.com
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YamatO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-Factory Assault
1.0,0.42857142857142855,0.0,0.0,0.8,0.25,0.3333333333333333,0.0,0.0,0.0,Ignite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EZG Reunion
0.0,0.5,0.0,0.375,0.3333333333333333,0.0,0.2,0.0,0.8888888888888888,0.0,SIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HauntedFamilly
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PointClick
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game of Throw
0.0,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,Neverest
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emprox
0.6344086021505376,0.46774193548387094,0.0,0.4897959183673469,0.5901639344262295,0.5573770491803278,0.6881720430107527,0.0,0.5714285714285714,0.4166666666666667,ENCE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umumba
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Walk To Remember
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFRAGS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jail On Shooting
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-Bragantino
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spawn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fows Money Crew
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chebran
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,afterm4th
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROG strike
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artyk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIRVANA.Phoenix
0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RivaL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team West
0.550561797752809,0.5714285714285714,0.5,0.4186046511627907,0.6385542168674698,0.5447154471544715,0.5196078431372549,0.0,0.5135135135135135,0.6818181818181818,Sprout
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khunnu
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Level1
0.46774193548387094,0.5784313725490197,0.5714285714285714,0.5882352941176471,0.59,0.553030303030303,0.5064935064935064,0.0,0.5423728813559322,0.5357142857142857,OpTic
0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.25,0.0,Conquer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIREMIX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THRASHER
0.43478260869565216,0.5849056603773585,0.18181818181818182,0.2857142857142857,0.5121951219512195,0.4074074074074074,0.2857142857142857,0.0,0.0,0.0,Heretics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dawn of Stars
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heaven's Devils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offbeat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOREVER 21
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exsto
0.46153846153846156,0.25,0.5714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,Na`Vi Junior
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VANTA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,essketit
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doktoRs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Secret[B]oys
0.46153846153846156,0.2222222222222222,0.0,0.16666666666666666,0.36363636363636365,0.42857142857142855,0.25,0.0,0.5714285714285714,0.0,Monolith
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-Royal Bandits
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDL All-Star Katie
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway fe
1.0,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.8,0.0,0.3333333333333333,0.0,FYB
0.5409836065573771,0.5473684210526316,0.0,0.48,0.4090909090909091,0.5233644859813084,0.48148148148148145,0.5,0.4788732394366197,0.5428571428571428,5POWER
0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2,0.0,0.0,1.0,Magistra
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Overrated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viva Algeria
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SemperX
0.5,0.6363636363636364,0.6,0.0,0.5,0.375,0.25,0.0,0.0,0.0,100 Thieves
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nXs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOLY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brutalis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jurassic Park
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPERATION.REKT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black Storm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oracle Empyre
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRIEF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flipside Pugs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WARDELL N Friends
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,csgoPlayers
0.0,0.8,0.0,0.0,0.75,0.5,0.6666666666666666,0.0,1.0,0.0,slashLEVEL
0.0,0.3333333333333333,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,SpeedRunners
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiDošli
0.5263157894736842,0.5769230769230769,0.2857142857142857,0.38461538461538464,0.5,0.0,0.4117647058823529,0.0,1.0,0.0,OFFSET
0.6,0.5833333333333334,0.0,0.6666666666666666,0.6153846153846154,0.8,0.8571428571428571,1.0,0.0,0.5,Orgless
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Superbia
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Penn State
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equals
0.6666666666666666,0.75,0.0,0.5,0.6,0.7,0.5,0.0,0.0,0.5,Ben's Anime Team
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolves
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unluckers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38arbel97ra2
0.4423076923076923,0.5,0.3333333333333333,0.24324324324324326,0.5084745762711864,0.4189189189189189,0.5280898876404494,0.0,0.38461538461538464,0.5,SJ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAV0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5Gamers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MxM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,University of Colorado Boulder
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gomixhehe
0.6071428571428571,0.4166666666666667,0.5,0.0,0.4444444444444444,0.7272727272727273,0.6153846153846154,0.0,0.0,0.0,CR4ZY
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mantegos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LGD.SAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GamesRCheap
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sestri
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aim High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONLIT
0.0,0.5555555555555556,0.0,0.4,0.0,0.4,0.75,0.0,0.5,0.0,The Entourage
